FID_europe;OBJECTID;CellCode;EofOrigin;NofOrigin;Shape_Leng;Shape_Area;value;FID_Ecosys;x_etrs;y_etrs;Baleen_wha;breed_bird;Coastal;deeptooth;FishSpec;Offshore;Saltmarsh;Seagrass;Seal;Seamounts;Smalltooth;Turtles;Cold_coral;Abyssal;CircaCS;CircaMS;CircaMud;CiOrOffMd;CircaRBR;CircaSand;InfraCS;InfraMS;InfraMud;InfraRBR;InfraSand;Na;OffCiCS;OffCiMS;OffCiMud;OffCiRBR;OffCiSand;Bathy
55540;55541;10kmE649N245;6490000;2450000;40000.00000000000;99999999.99990000000;1;4023;6495000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55541;55542;10kmE650N245;6500000;2450000;40000.00000000000;100000000.00000000000;1;4069;6505000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55542;55543;10kmE651N245;6510000;2450000;40000.00000000000;100000000.00000000000;1;4110;6515000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55543;55544;10kmE652N245;6520000;2450000;40000.00000000000;99999999.99990000000;1;4148;6525000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55544;55545;10kmE653N245;6530000;2450000;40000.00000000000;100000000.00000000000;1;4186;6535000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55545;55546;10kmE654N245;6540000;2450000;40000.00000000000;100000000.00000000000;1;4225;6545000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55546;55547;10kmE655N245;6550000;2450000;40000.00000000000;99999999.99990000000;1;4264;6555000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55547;55548;10kmE656N245;6560000;2450000;40000.00000000000;100000000.00000000000;1;4303;6565000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55548;55549;10kmE657N245;6570000;2450000;40000.00000000000;100000000.00000000000;1;4342;6575000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55549;55550;10kmE658N245;6580000;2450000;40000.00000000000;100000000.00000000000;1;4381;6585000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55550;55551;10kmE659N245;6590000;2450000;40000.00000000000;100000000.00000000000;1;4419;6595000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55551;55552;10kmE660N245;6600000;2450000;40000.00000000000;99999999.99990000000;1;4455;6605000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55552;55553;10kmE661N245;6610000;2450000;40000.00000000000;100000000.00000000000;1;4492;6615000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55553;55554;10kmE662N245;6620000;2450000;40000.00000000000;100000000.00000000000;1;4529;6625000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55554;55555;10kmE663N245;6630000;2450000;40000.00000000000;99999999.99990000000;1;4564;6635000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55555;55556;10kmE664N245;6640000;2450000;40000.00000000000;100000000.00000000000;1;4599;6645000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55556;55557;10kmE665N245;6650000;2450000;40000.00000000000;100000000.00000000000;1;4633;6655000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55557;55558;10kmE666N245;6660000;2450000;40000.00000000000;100000000.00000000000;1;4667;6665000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55558;55559;10kmE667N245;6670000;2450000;40000.00000000000;100000000.00000000000;1;4699;6675000;2455000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55559;55560;10kmE668N245;6680000;2450000;40000.00000000000;99999999.99990000000;1;4731;6685000;2455000;0.00000000000;0.00000000000;1;0.00000000000;0.23400700000;0;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55560;55561;10kmE669N245;6690000;2450000;40000.00000000000;100000000.00000000000;1;4761;6695000;2455000;0.00000000000;0.00000000000;1;0.00000000000;0.23400700000;0;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55561;55562;10kmE670N245;6700000;2450000;40000.00000000000;100000000.00000000000;1;4790;6705000;2455000;0.00000000000;0.00000000000;1;0.00000000000;0.23400700000;0;0;0;0.00000000000;0;0.00000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;1;0;0.00000000000;0;0;0;0;0
55878;55879;10kmE580N246;5800000;2460000;40000.00000000000;100000000.00000000000;1;144;5805000;2465000;0.00000000000;0.20000000000;1;0.00000000000;0.23400700000;0;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.01315129600;0;0;0;1;0;0.00000000000;0;0;0;0;0
55879;55880;10kmE581N246;5810000;2460000;40000.00000000000;100000000.00000000000;1;189;5815000;2465000;0.00000000000;0.20000000000;1;0.00000000000;0.23400700000;0;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;1;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55880;55881;10kmE582N246;5820000;2460000;40000.00000000000;100000000.00000000000;1;237;5825000;2465000;0.00000000000;0.20000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
55881;55882;10kmE583N246;5830000;2460000;40000.00000000000;100000000.00000000000;1;286;5835000;2465000;0.00000000000;0.20000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
55882;55883;10kmE584N246;5840000;2460000;40000.00000000000;100000000.00000000000;1;337;5845000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
55883;55884;10kmE585N246;5850000;2460000;40000.00000000000;100000000.00000000000;1;392;5855000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
55884;55885;10kmE586N246;5860000;2460000;40000.00000000000;100000000.00000000000;1;453;5865000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
55885;55886;10kmE587N246;5870000;2460000;40000.00000000000;100000000.00000000000;1;514;5875000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55886;55887;10kmE588N246;5880000;2460000;40000.00000000000;100000000.00000000000;1;578;5885000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55887;55888;10kmE589N246;5890000;2460000;40000.00000000000;100000000.00000000000;1;647;5895000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55888;55889;10kmE590N246;5900000;2460000;40000.00000000000;100000000.00000000000;1;720;5905000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55889;55890;10kmE591N246;5910000;2460000;40000.00000000000;100000000.00000000000;1;794;5915000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55890;55891;10kmE592N246;5920000;2460000;40000.00000000000;100000000.00000000000;1;865;5925000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55891;55892;10kmE593N246;5930000;2460000;40000.00000000000;100000000.00000000000;1;934;5935000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55892;55893;10kmE594N246;5940000;2460000;40000.00000000000;100000000.00000000000;1;1002;5945000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55893;55894;10kmE595N246;5950000;2460000;40000.00000000000;100000000.00000000000;1;1069;5955000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55894;55895;10kmE596N246;5960000;2460000;40000.00000000000;100000000.00000000000;1;1136;5965000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55895;55896;10kmE597N246;5970000;2460000;40000.00000000000;100000000.00000000000;1;1204;5975000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55896;55897;10kmE598N246;5980000;2460000;40000.00000000000;100000000.00000000000;1;1274;5985000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55897;55898;10kmE599N246;5990000;2460000;40000.00000000000;100000000.00000000000;1;1341;5995000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55898;55899;10kmE600N246;6000000;2460000;40000.00000000000;100000000.00000000000;1;1405;6005000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55899;55900;10kmE601N246;6010000;2460000;40000.00000000000;100000000.00000000000;1;1466;6015000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55900;55901;10kmE602N246;6020000;2460000;40000.00000000000;100000000.00000000000;1;1528;6025000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55901;55902;10kmE603N246;6030000;2460000;40000.00000000000;100000000.00000000000;1;1590;6035000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55902;55903;10kmE604N246;6040000;2460000;40000.00000000000;100000000.00000000000;1;1651;6045000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55903;55904;10kmE605N246;6050000;2460000;40000.00000000000;100000000.00000000000;1;1711;6055000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55904;55905;10kmE606N246;6060000;2460000;40000.00000000000;100000000.00000000000;1;1771;6065000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55905;55906;10kmE607N246;6070000;2460000;40000.00000000000;100000000.00000000000;1;1830;6075000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55906;55907;10kmE608N246;6080000;2460000;40000.00000000000;100000000.00000000000;1;1889;6085000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55907;55908;10kmE609N246;6090000;2460000;40000.00000000000;100000000.00000000000;1;1947;6095000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55908;55909;10kmE610N246;6100000;2460000;40000.00000000000;100000000.00000000000;1;2001;6105000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55909;55910;10kmE611N246;6110000;2460000;40000.00000000000;100000000.00000000000;1;2055;6115000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55910;55911;10kmE612N246;6120000;2460000;40000.00000000000;100000000.00000000000;1;2103;6125000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55911;55912;10kmE613N246;6130000;2460000;40000.00000000000;100000000.00000000000;1;2150;6135000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55912;55913;10kmE614N246;6140000;2460000;40000.00000000000;100000000.00000000000;1;2194;6145000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55913;55914;10kmE615N246;6150000;2460000;40000.00000000000;100000000.00000000000;1;2237;6155000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55914;55915;10kmE616N246;6160000;2460000;40000.00000000000;100000000.00000000000;1;2278;6165000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55915;55916;10kmE617N246;6170000;2460000;40000.00000000000;100000000.00000000000;1;2316;6175000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55916;55917;10kmE618N246;6180000;2460000;40000.00000000000;100000000.00000000000;1;2351;6185000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55917;55918;10kmE619N246;6190000;2460000;40000.00000000000;100000000.00000000000;1;2387;6195000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55918;55919;10kmE620N246;6200000;2460000;40000.00000000000;100000000.00000000000;1;2424;6205000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55919;55920;10kmE621N246;6210000;2460000;40000.00000000000;100000000.00000000000;1;2462;6215000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55920;55921;10kmE622N246;6220000;2460000;40000.00000000000;100000000.00000000000;1;2503;6225000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55921;55922;10kmE623N246;6230000;2460000;40000.00000000000;100000000.00000000000;1;2546;6235000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55922;55923;10kmE624N246;6240000;2460000;40000.00000000000;100000000.00000000000;1;2593;6245000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55923;55924;10kmE625N246;6250000;2460000;40000.00000000000;100000000.00000000000;1;2643;6255000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55924;55925;10kmE626N246;6260000;2460000;40000.00000000000;100000000.00000000000;1;2696;6265000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55925;55926;10kmE627N246;6270000;2460000;40000.00000000000;100000000.00000000000;1;2750;6275000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55926;55927;10kmE628N246;6280000;2460000;40000.00000000000;100000000.00000000000;1;2804;6285000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55927;55928;10kmE629N246;6290000;2460000;40000.00000000000;100000000.00000000000;1;2860;6295000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
55928;55929;10kmE630N246;6300000;2460000;40000.00000000000;100000000.00000000000;1;2917;6305000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55929;55930;10kmE631N246;6310000;2460000;40000.00000000000;100000000.00000000000;1;2973;6315000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55930;55931;10kmE632N246;6320000;2460000;40000.00000000000;100000000.00000000000;1;3028;6325000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55931;55932;10kmE633N246;6330000;2460000;40000.00000000000;100000000.00000000000;1;3085;6335000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55932;55933;10kmE634N246;6340000;2460000;40000.00000000000;100000000.00000000000;1;3141;6345000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55933;55934;10kmE635N246;6350000;2460000;40000.00000000000;100000000.00000000000;1;3200;6355000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55934;55935;10kmE636N246;6360000;2460000;40000.00000000000;100000000.00000000000;1;3262;6365000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
55935;55936;10kmE637N246;6370000;2460000;40000.00000000000;100000000.00000000000;1;3326;6375000;2465000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
